id,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季,日期
9465,1617,榮星,2.36,108.0,15.68,1.1,109/2,2020-09-25
9466,1617,榮星,2.3,108.0,16.11,1.13,109/2,2020-11-04
9467,1617,榮星,2.16,108.0,14.33,1.16,109/3,2020-12-14
9468,1617,榮星,2.28,108.0,13.56,1.09,109/3,2020-11-19
9469,1617,榮星,2.3,108.0,16.11,1.13,109/2,2020-10-26
9470,1617,榮星,2.24,108.0,13.81,1.11,109/3,2020-11-26
9471,1617,榮星,2.26,108.0,16.42,1.15,109/2,2020-10-19
9472,1617,榮星,2.29,108.0,16.17,1.13,109/2,2020-10-21
9473,1617,榮星,2.26,108.0,13.71,1.11,109/3,2020-11-23
9474,1617,榮星,2.36,108.0,15.68,1.1,109/2,2020-09-30
9475,1617,榮星,2.26,108.0,16.36,1.15,109/2,2020-10-15
9476,1617,榮星,2.33,108.0,15.93,1.12,109/2,2020-10-06
9477,1617,榮星,2.32,108.0,15.99,1.12,109/2,2020-09-23
9478,1617,榮星,2.05,108.0,15.1,1.22,109/3,2020-12-21
9479,1617,榮星,2.35,108.0,15.74,1.1,109/2,2020-09-24
9480,1617,榮星,2.31,108.0,16.05,1.12,109/2,2020-11-09
9481,1617,榮星,2.11,108.0,14.64,1.18,109/3,2020-12-03
9482,1617,榮星,2.16,108.0,14.33,1.16,109/3,2020-12-17
9483,1617,榮星,2.33,108.0,15.93,1.12,109/2,2020-10-07
9484,1617,榮星,2.01,108.0,15.36,1.24,109/3,2020-11-30
9485,1617,榮星,2.11,108.0,14.64,1.18,109/3,2020-12-22
9486,1617,榮星,2.15,108.0,14.38,1.16,109/3,2020-12-16
9487,1617,榮星,2.14,108.0,14.43,1.16,109/3,2020-12-10
9488,1617,榮星,2.37,108.0,15.62,1.09,109/2,2020-09-29
9489,1617,榮星,2.17,108.0,14.23,1.15,109/3,2020-12-11
9490,1617,榮星,2.08,108.0,14.9,1.2,109/3,2020-12-04
9491,1617,榮星,2.32,108.0,15.99,1.12,109/2,2020-10-22
9492,1617,榮星,2.84,105.0,13.43,1.25,106/3,2020-11-02
9493,1617,榮星,2.31,108.0,13.4,1.08,109/3,2020-11-13
9494,1617,榮星,2.3,108.0,16.11,1.13,109/2,2020-10-27
9495,1617,榮星,2.36,108.0,15.68,1.1,109/2,2020-10-05
9496,1617,榮星,2.26,108.0,16.42,1.15,109/2,2020-10-14
9497,1617,榮星,2.27,108.0,13.61,1.1,109/3,2020-11-25
9498,1617,榮星,2.34,108.0,15.8,1.11,109/2,2020-09-28
9499,1617,榮星,2.08,108.0,14.85,1.2,109/3,2020-12-02
9500,1617,榮星,2.26,108.0,16.42,1.15,109/2,2020-10-20
9501,1617,榮星,2.27,108.0,13.61,1.1,109/3,2020-11-18
9502,1617,榮星,2.32,108.0,15.99,1.12,109/2,2020-11-06
9503,1617,榮星,2.29,108.0,16.17,1.13,109/2,2020-11-03
9504,1617,榮星,2.27,108.0,16.3,1.14,109/2,2020-10-16
9505,1617,榮星,2.1,108.0,14.74,1.19,109/3,2020-12-18
9506,1617,榮星,2.26,108.0,13.66,1.1,109/3,2020-11-24
9507,1617,榮星,2.28,108.0,13.56,1.09,109/3,2020-11-17
9508,1618,合機,3.24,108.0,14.05,0.55,109/2,2020-09-28
9509,1618,合機,2.7,108.0,16.82,0.66,109/2,2020-10-20
9510,1618,合機,3.31,108.0,13.74,0.54,109/2,2020-09-25
9511,1618,合機,2.74,108.0,16.59,0.65,109/2,2020-10-22
9512,1618,合機,2.67,108.0,17.05,0.67,109/2,2020-10-19
9513,1618,合機,2.54,108.0,17.88,0.71,109/2,2020-11-04
9514,1618,合機,2.4,108.0,12.5,0.72,109/3,2020-12-14
9515,1618,合機,2.67,108.0,11.25,0.64,109/3,2020-11-12
9516,1618,合機,2.5,108.0,18.18,0.72,109/2,2020-10-27
9517,1618,合機,2.7,108.0,11.1,0.64,109/3,2020-11-17
9518,1618,合機,2.71,108.0,16.74,0.66,109/2,2020-10-21
9519,1618,合機,2.52,108.0,18.03,0.71,109/2,2020-10-26
9520,1618,合機,2.6,108.0,11.55,0.66,109/3,2020-11-18
9521,1618,合機,2.45,108.0,12.25,0.7,109/3,2020-11-26
9522,1618,合機,2.71,108.0,11.05,0.63,109/3,2020-11-16
9523,1618,合機,2.46,108.0,12.2,0.7,109/3,2020-12-10
9524,1618,合機,2.38,108.0,12.6,0.72,109/3,2020-11-27
9525,1618,合機,2.61,108.0,17.42,0.69,109/2,2020-10-23
9526,1618,合機,2.49,108.0,12.05,0.69,109/3,2020-12-11
9527,1618,合機,2.62,108.0,11.45,0.66,109/3,2020-11-20
9528,1618,合機,2.5,108.0,18.18,0.72,109/2,2020-11-03
9529,1618,合機,2.54,108.0,17.88,0.71,109/2,2020-11-06
9530,1618,合機,2.35,108.0,12.75,0.73,109/3,2020-12-08
9531,1618,合機,2.61,108.0,11.5,0.66,109/3,2020-11-19
9532,1618,合機,2.55,108.0,17.8,0.7,109/2,2020-11-05
9533,1618,合機,2.47,108.0,18.41,0.73,109/2,2020-10-30
9534,1618,合機,2.29,108.0,13.1,0.75,109/3,2020-12-02
9535,1618,合機,2.35,108.0,12.75,0.73,109/3,2020-12-17
9536,1618,合機,3.25,108.0,13.98,0.55,109/2,2020-09-29
9537,1618,合機,2.34,108.0,12.8,0.73,109/3,2020-12-03
9538,1618,合機,3.08,108.0,14.77,0.58,109/2,2020-09-23
9539,1618,合機,3.25,108.0,13.97,0.55,109/2,2020-09-30
9540,1618,合機,3.13,108.0,14.5,0.57,109/2,2020-10-06
9541,1618,合機,2.55,108.0,11.75,0.67,109/3,2020-11-23
9542,1618,合機,2.44,108.0,12.3,0.7,109/3,2020-12-09
9543,1618,合機,2.48,108.0,18.33,0.72,109/2,2020-10-28
9544,1618,合機,2.45,108.0,18.56,0.73,109/2,2020-10-29
9545,1618,合機,2.74,108.0,16.59,0.65,109/2,2020-11-11
9546,1618,合機,2.26,108.0,13.3,0.76,109/3,2020-12-01
9547,1618,合機,2.51,108.0,11.95,0.68,109/3,2020-11-25
9548,1618,合機,3.05,108.0,14.92,0.59,109/2,2020-09-22
9549,1618,合機,3.22,105.0,33.32,0.56,106/3,2020-11-02
9550,1618,合機,2.36,108.0,12.7,0.73,109/3,2020-12-16
9551,1618,合機,2.45,108.0,12.25,0.7,109/3,2020-12-15
9552,1618,合機,2.67,108.0,11.25,0.64,109/3,2020-11-13
9553,1618,合機,3.19,108.0,14.23,0.56,109/2,2020-10-05
9554,1618,合機,3.1,108.0,14.67,0.58,109/2,2020-10-08
9555,1618,合機,2.83,108.0,16.06,0.63,109/2,2020-10-14
9556,1618,合機,3.01,108.0,15.11,0.6,109/2,2020-10-13
9557,1618,合機,2.78,108.0,16.36,0.65,109/2,2020-11-10
9558,1618,合機,2.37,108.0,12.65,0.72,109/3,2020-12-07
9559,1618,合機,2.58,108.0,11.65,0.67,109/3,2020-11-24
9560,1618,合機,2.69,108.0,16.89,0.67,109/2,2020-10-15
9561,1618,合機,2.33,108.0,12.85,0.74,109/3,2020-12-04
9562,1618,合機,2.36,108.0,12.7,0.73,109/3,2020-12-22
9563,1618,合機,3.0,108.0,15.14,0.6,109/2,2020-10-12
9564,1618,合機,3.2,108.0,14.2,0.56,109/2,2020-09-24
9565,1618,合機,2.15,108.0,13.95,0.8,109/3,2020-12-21
9566,1618,合機,2.61,108.0,17.42,0.69,109/2,2020-11-09
9567,1618,合機,3.1,108.0,14.67,0.58,109/2,2020-10-07
9568,1618,合機,2.17,108.0,13.85,0.79,109/3,2020-11-30
9569,1618,合機,2.14,108.0,14.0,0.8,109/3,2020-12-18
9570,1618,合機,2.75,108.0,16.52,0.65,109/2,2020-10-16
9571,1626,艾美特-KY,4.55,108.0,29.33,1.02,109/3,2020-12-09
9572,1626,艾美特-KY,4.45,108.0,17.82,1.03,109/2,2020-11-05
9573,1626,艾美特-KY,3.94,108.0,20.16,1.16,109/2,2020-10-08
9574,1626,艾美特-KY,4.27,108.0,31.2,1.08,109/3,2020-12-08
9575,1626,艾美特-KY,4.19,108.0,18.93,1.09,109/2,2020-10-19
9576,1626,艾美特-KY,4.32,108.0,30.87,1.07,109/3,2020-11-06
9577,1626,艾美特-KY,4.06,108.0,19.56,1.13,109/2,2020-10-13
9578,1626,艾美特-KY,4.03,108.0,19.68,1.13,109/2,2020-10-14
9579,1626,艾美特-KY,4.52,108.0,29.47,1.02,109/3,2020-12-22
9580,1626,艾美特-KY,4.12,108.0,32.33,1.12,109/3,2020-11-10
9581,1626,艾美特-KY,4.03,108.0,33.07,1.15,109/3,2020-12-07
9582,1626,艾美特-KY,4.07,108.0,19.52,1.12,109/2,2020-09-24
9583,1626,艾美特-KY,4.0,108.0,33.33,1.16,109/3,2020-11-18
9584,1626,艾美特-KY,4.18,108.0,18.97,1.09,109/2,2020-10-23
9585,1626,艾美特-KY,4.46,108.0,17.78,1.02,109/2,2020-11-03
9586,1626,艾美特-KY,3.81,108.0,35.0,1.21,109/3,2020-11-27
9587,1626,艾美特-KY,4.51,108.0,29.53,1.02,109/3,2020-12-21
9588,1626,艾美特-KY,4.55,108.0,29.33,1.02,109/3,2020-12-10
9589,1626,艾美特-KY,4.07,108.0,32.73,1.13,109/3,2020-11-16
9590,1626,艾美特-KY,3.79,108.0,35.2,1.22,109/3,2020-11-24
9591,1626,艾美特-KY,4.35,108.0,18.25,1.05,109/2,2020-10-30
9592,1626,艾美特-KY,4.5,108.0,29.6,1.03,109/3,2020-12-14
9593,1626,艾美特-KY,4.47,108.0,29.8,1.03,109/3,2020-12-17
9594,1626,艾美特-KY,4.18,108.0,18.97,1.09,109/2,2020-10-27
9595,1626,艾美特-KY,3.98,108.0,33.47,1.16,109/3,2020-12-04
9596,1626,艾美特-KY,4.13,108.0,32.27,1.12,109/3,2020-11-12
9597,1626,艾美特-KY,4.18,108.0,18.97,1.09,109/2,2020-10-22
9598,1626,艾美特-KY,4.22,108.0,18.81,1.08,109/2,2020-10-16
9599,1626,艾美特-KY,4.07,108.0,19.52,1.12,109/2,2020-09-25
9600,1626,艾美特-KY,4.19,108.0,18.93,1.09,109/2,2020-10-20
9601,1626,艾美特-KY,4.13,105.0,23.27,1.14,106/3,2020-11-02
9602,1626,艾美特-KY,3.96,108.0,33.67,1.17,109/3,2020-11-19
9603,1626,艾美特-KY,3.95,108.0,20.08,1.16,109/2,2020-10-12
9604,1626,艾美特-KY,3.8,108.0,35.13,1.22,109/3,2020-11-25
9605,1626,艾美特-KY,3.85,108.0,20.63,1.19,109/2,2020-09-22
9606,1626,艾美特-KY,4.13,108.0,32.27,1.12,109/3,2020-11-13
9607,1626,艾美特-KY,3.8,108.0,35.07,1.22,109/3,2020-11-26
9608,1626,艾美特-KY,4.03,108.0,33.07,1.15,109/3,2020-11-17
9609,1626,艾美特-KY,3.89,108.0,34.27,1.19,109/3,2020-11-23
9610,1626,艾美特-KY,4.15,108.0,32.13,1.11,109/3,2020-11-11
9611,1626,艾美特-KY,4.5,108.0,29.6,1.03,109/3,2020-12-18
9612,1626,艾美特-KY,4.05,108.0,19.6,1.13,109/2,2020-09-29
9613,1626,艾美特-KY,4.05,108.0,19.6,1.13,109/2,2020-09-30
9614,1626,艾美特-KY,3.99,108.0,33.4,1.16,109/3,2020-12-03
9615,1626,艾美特-KY,4.52,108.0,29.47,1.02,109/3,2020-12-15
9616,1626,艾美特-KY,3.97,108.0,33.6,1.16,109/3,2020-11-20
9617,1626,艾美特-KY,3.96,108.0,33.67,1.17,109/3,2020-12-02
9618,1626,艾美特-KY,4.05,108.0,19.6,1.13,109/2,2020-10-07
9619,1626,艾美特-KY,3.82,108.0,34.87,1.21,109/3,2020-11-30
9620,1626,艾美特-KY,4.2,108.0,18.89,1.09,109/2,2020-10-28
9621,1626,艾美特-KY,4.19,108.0,18.93,1.09,109/2,2020-10-21
9622,1626,艾美特-KY,4.42,108.0,30.13,1.04,109/3,2020-12-16
9623,1626,艾美特-KY,4.12,108.0,32.33,1.12,109/3,2020-11-09
9624,1626,艾美特-KY,4.06,108.0,19.56,1.13,109/2,2020-10-05
9625,1626,艾美特-KY,4.46,108.0,17.78,1.02,109/2,2020-11-04
9626,1626,艾美特-KY,3.94,108.0,20.12,1.16,109/2,2020-09-23
9627,1626,艾美特-KY,4.23,108.0,18.77,1.08,109/2,2020-10-29
9628,1626,艾美特-KY,4.56,108.0,29.27,1.01,109/3,2020-12-11
9629,1626,艾美特-KY,4.15,108.0,19.13,1.1,109/2,2020-10-15
9630,1626,艾美特-KY,4.06,108.0,19.56,1.13,109/2,2020-09-28
9631,1626,艾美特-KY,3.85,108.0,34.67,1.2,109/3,2020-12-01
9632,1626,艾美特-KY,4.18,108.0,18.97,1.09,109/2,2020-10-26
9633,1626,艾美特-KY,4.04,108.0,19.64,1.13,109/2,2020-10-06
9634,1701,中化,3.48,108.0,12.85,1.05,109/3,2020-12-21
9635,1701,中化,3.46,108.0,13.43,1.07,109/2,2020-09-29
9636,1701,中化,3.52,108.0,12.71,1.04,109/3,2020-12-11
9637,1701,中化,3.52,108.0,13.23,1.05,109/2,2020-10-21
9638,1701,中化,3.5,108.0,12.77,1.04,109/3,2020-12-17
9639,1701,中化,3.38,108.0,13.78,1.1,109/2,2020-09-23
9640,1701,中化,3.52,108.0,13.23,1.05,109/2,2020-10-30
9641,1701,中化,3.46,108.0,13.43,1.07,109/2,2020-10-08
9642,1701,中化,3.51,108.0,12.74,1.04,109/3,2020-12-07
9643,1701,中化,3.43,108.0,13.58,1.08,109/2,2020-10-05
9644,1701,中化,3.49,108.0,12.79,1.04,109/3,2020-12-16
9645,1701,中化,3.2,105.0,18.94,1.01,106/3,2020-11-02
9646,1701,中化,3.51,108.0,12.74,1.04,109/3,2020-12-15
9647,1701,中化,3.43,108.0,13.55,1.08,109/2,2020-10-06
9648,1701,中化,3.4,108.0,13.69,1.09,109/2,2020-11-11
9649,1701,中化,3.42,108.0,13.07,1.06,109/3,2020-11-27
9650,1701,中化,3.52,108.0,12.71,1.04,109/3,2020-12-09
9651,1701,中化,3.43,108.0,13.02,1.06,109/3,2020-12-02
9652,1701,中化,3.4,108.0,13.66,1.09,109/2,2020-09-24
9653,1701,中化,3.38,108.0,13.78,1.1,109/2,2020-11-09
9654,1701,中化,3.51,108.0,12.74,1.04,109/3,2020-12-08
9655,1701,中化,3.51,108.0,12.74,1.04,109/3,2020-12-18
9656,1701,中化,3.5,108.0,12.77,1.04,109/3,2020-12-10
9657,1701,中化,3.51,108.0,13.26,1.06,109/2,2020-10-19
9658,1701,中化,3.46,108.0,13.46,1.07,109/2,2020-11-04
9659,1701,中化,3.4,108.0,13.13,1.07,109/3,2020-11-19
9660,1701,中化,3.4,108.0,13.13,1.07,109/3,2020-11-17
9661,1701,中化,3.43,108.0,13.04,1.06,109/3,2020-11-25
9662,1701,中化,3.42,108.0,13.07,1.06,109/3,2020-11-12
9663,1701,中化,3.41,108.0,13.1,1.07,109/3,2020-11-18
9664,1701,中化,3.49,108.0,13.31,1.06,109/2,2020-10-15
9665,1701,中化,3.49,108.0,13.34,1.06,109/2,2020-10-26
9666,1701,中化,3.51,108.0,13.26,1.06,109/2,2020-10-28
9667,1701,中化,3.45,108.0,12.96,1.06,109/3,2020-11-26
9668,1701,中化,3.44,108.0,13.52,1.08,109/2,2020-10-07
9669,1701,中化,3.38,108.0,13.21,1.08,109/3,2020-11-23
9670,1701,中化,3.4,108.0,13.13,1.07,109/3,2020-11-24
9671,1701,中化,3.47,108.0,12.88,1.05,109/3,2020-12-14
9672,1701,中化,3.43,108.0,13.58,1.08,109/2,2020-11-10
9673,1701,中化,3.44,108.0,13.52,1.08,109/2,2020-09-28
9674,1701,中化,3.5,108.0,13.28,1.06,109/2,2020-10-27
9675,1701,中化,3.49,108.0,13.34,1.06,109/2,2020-09-30
9676,1701,中化,3.49,108.0,13.31,1.06,109/2,2020-10-20
9677,1701,中化,3.45,108.0,12.96,1.06,109/3,2020-12-03
9678,1701,中化,3.47,108.0,13.4,1.07,109/2,2020-10-13
9679,1701,中化,3.46,108.0,13.43,1.07,109/2,2020-10-14
9680,1701,中化,3.5,108.0,13.28,1.06,109/2,2020-10-29
9681,1701,中化,3.4,108.0,13.16,1.07,109/3,2020-11-20
9682,1701,中化,3.42,108.0,13.07,1.06,109/3,2020-11-13
9683,1701,中化,3.38,108.0,13.75,1.09,109/2,2020-10-22
9684,1701,中化,3.47,108.0,12.88,1.05,109/3,2020-12-04
9685,1701,中化,3.48,108.0,13.37,1.06,109/2,2020-09-25
9686,1701,中化,3.34,108.0,13.92,1.11,109/2,2020-09-22
9687,1701,中化,3.46,108.0,13.43,1.07,109/2,2020-10-23
9688,1701,中化,3.43,108.0,13.58,1.08,109/2,2020-11-03
9689,1701,中化,3.42,108.0,13.6,1.08,109/2,2020-11-05
9690,1701,中化,3.42,108.0,13.07,1.06,109/3,2020-12-01
9691,1701,中化,3.53,108.0,13.17,1.05,109/2,2020-10-16
9692,1701,中化,3.43,108.0,13.55,1.08,109/2,2020-10-12
9693,1701,中化,3.44,108.0,12.99,1.06,109/3,2020-12-22
9694,1701,中化,3.39,108.0,13.18,1.07,109/3,2020-11-16
9695,1701,中化,3.43,108.0,13.58,1.08,109/2,2020-11-06
9696,1701,中化,3.39,108.0,13.18,1.07,109/3,2020-11-30
9697,1702,南僑,4.44,108.0,11.34,1.85,109/3,2020-12-03
9698,1702,南僑,4.68,108.0,12.17,1.88,109/2,2020-10-19
9699,1702,南僑,4.67,108.0,12.21,1.89,109/2,2020-10-30
9700,1702,南僑,4.43,108.0,11.37,1.86,109/3,2020-11-24
9701,1702,南僑,4.43,108.0,11.37,1.86,109/3,2020-11-18
9702,1702,南僑,4.74,108.0,12.01,1.86,109/2,2020-10-16
9703,1702,南僑,4.73,108.0,12.04,1.86,109/2,2020-10-20
9704,1702,南僑,4.42,108.0,11.4,1.86,109/3,2020-12-10
9705,1702,南僑,4.65,108.0,12.26,1.9,109/2,2020-10-23
9706,1702,南僑,4.42,108.0,11.39,1.86,109/3,2020-12-08
9707,1702,南僑,4.68,108.0,12.18,1.89,109/2,2020-10-14
9708,1702,南僑,4.22,108.0,11.94,1.95,109/3,2020-12-21
9709,1702,南僑,4.35,108.0,11.57,1.89,109/3,2020-12-22
9710,1702,南僑,4.69,108.0,12.14,1.88,109/2,2020-10-22
9711,1702,南僑,4.43,108.0,11.36,1.86,109/3,2020-12-01
9712,1702,南僑,4.45,108.0,11.32,1.85,109/3,2020-11-13
9713,1702,南僑,4.75,108.0,11.99,1.86,109/2,2020-09-29
9714,1702,南僑,4.65,108.0,12.25,1.9,109/2,2020-10-28
9715,1702,南僑,4.7,108.0,12.12,1.88,109/2,2020-10-12
9716,1702,南僑,4.72,108.0,12.08,1.87,109/2,2020-10-05
9717,1702,南僑,4.45,108.0,11.31,1.85,109/3,2020-11-16
9718,1702,南僑,4.63,108.0,12.31,1.91,109/2,2020-11-06
9719,1702,南僑,4.45,108.0,11.31,1.85,109/3,2020-12-11
9720,1702,南僑,4.78,108.0,11.92,1.85,109/2,2020-09-25
9721,1702,南僑,4.44,108.0,11.34,1.85,109/3,2020-12-17
9722,1702,南僑,4.46,108.0,11.28,1.84,109/3,2020-12-14
